user,mac,staylength
30919,48982,25
30964,57783,25
31039,45589,25
31347,39925,25
31347,45830,25
31441,48028,25
31706,36128,25
31897,36608,25
31914,39599,25
32043,50229,25
32222,40872,25
32227,57070,25
32240,6565,25
32241,52655,25
32255,29402,25
32258,18652,25
32290,9903,25
32446,5419,25
32876,45790,25
32922,22023,25
32955,38393,25
32984,52865,25
32996,36530,25
33023,27729,25
33090,53792,25
33287,32479,25
33553,12175,25
33632,30547,25
33653,37398,25
33841,22420,25
33851,4651,25
34121,21610,25
34219,57776,25
34252,14152,25
34325,43183,25
34538,38127,25
34552,39941,25
34736,6059,25
34894,38834,25
35210,54518,25
35244,47525,25
35528,11746,25
35645,61256,25
35893,18059,25
35997,48148,25
36099,26435,25
36099,50547,25
36117,22691,25
36308,40633,25
36320,41234,25
36499,9402,25
36630,39205,25
36676,6050,25
36790,47984,25
36880,51741,25
36997,18850,25
37026,3083,25
37029,5184,25
37073,37293,25
37182,35298,25
37269,42369,25
37333,35783,25
37334,14836,25
29,60200,24
99,62709,24
112,62164,24
241,55370,24
291,32567,24
454,30467,24
595,479,24
720,12784,24
900,19536,24
1042,8734,24
1045,26994,24
1095,58455,24
1356,35282,24
1374,58773,24
1451,18873,24
1611,49723,24
1731,45824,24
1781,13206,24
1928,3923,24
2071,53565,24
2136,38211,24
2467,11166,24
2770,21169,24
2884,5306,24
2948,5271,24
2959,13788,24
3102,35932,24
3460,4828,24
3479,4493,24
3548,61845,24
3801,27375,24
3851,6388,24
3924,44714,24
3952,1968,24
3984,46690,24
4013,22901,24
4207,49158,24
4219,56885,24
4381,41325,24
4424,60056,24
4696,3735,24
4731,46091,24
4799,58097,24
4802,33026,24
4902,25784,24
4933,25195,24
5026,44103,24
5089,59026,24
5256,54446,24
5267,51404,24
5298,59940,24
5349,52332,24
5366,49944,24
5379,45518,24
5694,61560,24
5889,30431,24
5975,7273,24
6093,38000,24
6338,46939,24
6402,32327,24
6431,12085,24
6573,27369,24
6634,41178,24
6821,31759,24
7069,39731,24
7093,11239,24
7197,42184,24
7234,61657,24
7307,48618,24
7338,15862,24
7341,2278,24
7356,51327,24
7608,55352,24
7619,60152,24
7670,2545,24
7954,37240,24
8093,10696,24
8704,51479,24
8816,61694,24
8838,22054,24
8967,9158,24
9033,23778,24
9114,29830,24
9230,26945,24
9242,57867,24
9417,47053,24
9443,13719,24
9468,25469,24
9507,42374,24
9579,46819,24
9674,49431,24
9828,20500,24
10424,11175,24
10615,31852,24
10701,357,24
11041,44265,24
11365,59992,24
11434,19423,24
11652,37149,24
11713,16995,24
11774,13612,24
11864,21877,24
11917,40005,24
12066,39159,24
12187,42621,24
12192,18393,24
12231,6126,24
12338,43201,24
12339,11182,24
12343,24401,24
12551,57089,24
12730,35581,24
12732,10070,24
12998,28847,24
13004,50521,24
13091,39366,24
13114,13522,24
13250,10859,24
13289,12148,24
13719,47298,24
13820,44798,24
13936,25049,24
13940,13544,24
13976,34915,24
14171,22934,24
14183,7721,24
14183,45331,24
14204,41448,24
14304,51246,24
14522,16016,24
14549,50493,24
14553,32154,24
14557,56032,24
14569,43663,24
14782,48033,24
15056,63243,24
15609,28780,24
15647,20989,24
15756,10561,24
15794,8685,24
15822,50841,24
15992,14249,24
16031,31213,24
16131,9991,24
16150,60827,24
16211,47731,24
16267,7140,24
16280,39704,24
16381,46342,24
16382,3776,24
16723,48455,24
16758,42247,24
16865,42472,24
17077,16846,24
17104,15070,24
17201,26689,24
17202,58676,24
17364,27306,24
17404,34125,24
17415,16050,24
17537,40577,24
17662,40614,24
17859,48990,24
18007,56445,24
18060,27288,24
18086,37636,24
18100,15993,24
18256,5988,24
18338,29575,24
18462,38952,24
18553,30825,24
18612,38623,24
18670,19194,24
18761,28479,24
18810,52390,24
18947,59359,24
18976,42135,24
18994,28807,24
19024,28762,24
19042,26654,24
19129,12774,24
19270,18246,24
19278,44619,24
19287,62619,24
19353,31688,24
19483,49700,24
19590,48099,24
19669,9733,24
19847,14828,24
20213,34270,24
20507,60205,24
20575,17698,24
20651,58567,24
20752,44404,24
20972,62904,24
21001,46421,24
21100,12976,24
21102,11629,24
21175,5562,24
21646,34436,24
21647,24282,24
21678,29016,24
21681,28878,24
21768,20057,24
22021,5075,24
22103,60525,24
22624,18067,24
22710,47248,24
22895,56587,24
22901,59668,24
23106,9312,24
23141,26783,24
23246,10249,24
23264,59152,24
23339,47354,24
23420,36291,24
23430,428,24
23433,56171,24
23788,40941,24
23979,17661,24
24026,1498,24
24356,4867,24
24414,61130,24
24544,34111,24
24581,48226,24
24584,54467,24
24695,53303,24
24839,42532,24
24870,25587,24
25098,11645,24
25308,16071,24
25443,53959,24
25514,55787,24
25553,38194,24
25611,22166,24
25704,55865,24
25718,17495,24
25897,44263,24
25918,2069,24
25951,52591,24
25969,19050,24
25986,38471,24
26018,35102,24
26022,769,24
26100,2475,24
26275,17864,24
26392,11581,24
26423,35077,24
26461,31524,24
26979,55555,24
26997,26813,24
27053,18039,24
27129,24359,24
27250,45010,24
27280,22058,24
27298,9043,24
27523,13161,24
27762,61981,24
27809,38799,24
27916,26546,24
28022,51073,24
28493,29162,24
28654,57947,24
28685,56563,24
28768,26031,24
28905,47826,24
28944,35347,24
28944,43040,24
28963,40977,24
29370,38937,24
29910,49038,24
30172,5639,24
30309,25681,24
30326,55078,24
30337,9245,24
30337,27572,24
30384,32244,24
30450,28938,24
30562,27016,24
30658,60382,24
30883,29736,24
30919,47353,24
30926,60581,24
30944,7552,24
31134,26345,24
31155,28854,24
31171,8464,24
31221,34984,24
31324,43776,24
31424,62868,24
31609,41530,24
31728,56416,24
31742,7801,24
31944,54885,24
32121,11913,24
32287,55643,24
32385,20683,24
32488,58067,24
32590,12763,24
32922,9665,24
32958,43276,24
33005,45407,24
33169,43332,24
33189,12248,24
33234,14446,24
33239,37993,24
33400,53673,24
33491,47394,24
33526,59077,24
33725,5538,24
33842,24509,24
34063,17557,24
34178,13795,24
34178,44484,24
34270,22952,24
34373,48682,24
34420,63199,24
34572,57557,24
34758,31170,24
34813,30405,24
34952,43873,24
34982,21248,24
35227,26976,24
35652,54431,24
35873,53437,24
35924,54277,24
36505,31866,24
36767,12394,24
37083,48656,24
37093,19653,24
37153,18553,24
37240,54391,24
37367,45959,24
10,30297,23
114,50276,23
263,5668,23
436,1010,23
454,20611,23
541,16148,23
613,870,23
635,10382,23
701,12415,23
764,7533,23
815,28539,23
861,31890,23
920,10354,23
1010,28895,23
1068,54628,23
1145,42005,23
1339,46544,23
1398,17734,23
1425,18402,23
1435,3278,23
1483,538,23
1618,56732,23
1797,45020,23
1837,51999,23
2039,30678,23
2325,23340,23
2380,9080,23
2439,50851,23
2478,19891,23
2491,52727,23
2577,20626,23
2603,4138,23
2613,53561,23
2668,7957,23
2752,30270,23
2849,31794,23
2927,59164,23
2961,1447,23
3170,43402,23
3366,13730,23
3416,61322,23
3513,39766,23
3700,16692,23
3849,61039,23
4167,3641,23
4261,6340,23
4330,24207,23
4337,53980,23
4426,26681,23
4580,46520,23
4792,7281,23
4826,31858,23
4833,63288,23
5003,11296,23
5112,44653,23
5130,1410,23
5195,49825,23
5336,22221,23
5573,9235,23
5591,3763,23
5599,63198,23
5747,6052,23
5781,7581,23
5926,8940,23
6273,15116,23
6377,11145,23
6422,13786,23
6451,16364,23
6517,20153,23
6703,59339,23
6779,36228,23
6821,43247,23
6937,515,23
7182,59953,23
7363,49014,23
7501,36008,23
7587,5730,23
7715,4391,23
7768,18468,23
7907,42304,23
7908,14355,23
8071,3596,23
8103,62550,23
8276,290,23
8298,59815,23
8408,48550,23
8574,26662,23
8838,6160,23
8870,16574,23
8956,44133,23
8982,21404,23
9068,58702,23
9127,54025,23
9265,1738,23
9406,2862,23
9571,52564,23
9667,53006,23
10030,29142,23
10136,56133,23
10312,3827,23
10317,58028,23
10463,25075,23
10546,41957,23
10765,3642,23
10818,44569,23
10874,22536,23
10878,32833,23
11037,1724,23
11083,43454,23
11106,62552,23
11117,47502,23
11266,32888,23
11332,42447,23
11333,11939,23
11425,53678,23
11685,32432,23
11770,40489,23
11886,62945,23
11894,55072,23
11942,3010,23
12199,37159,23
12395,49241,23
12415,44445,23
12447,41746,23
12491,60967,23
12587,7117,23
12626,27948,23
12716,9793,23
12724,41487,23
12735,46746,23
12755,38640,23
12838,41449,23
12857,12801,23
12879,9873,23
12936,53760,23
13003,20744,23
13039,627,23
13207,9810,23
13259,29181,23
13409,4500,23
13411,46565,23
13417,34243,23
13457,62096,23
13512,40616,23
13722,53184,23
13829,48825,23
14079,10706,23
14276,17928,23
14344,28586,23
14482,20452,23
14497,44076,23
14515,2100,23
14870,36743,23
14969,27840,23
15026,34008,23
15029,7139,23
15143,14482,23
15322,9524,23
15360,43943,23
15441,24045,23
15568,16742,23
15594,21826,23
15608,44027,23
15692,22509,23
15692,50534,23
15756,2703,23
15768,23188,23
15772,34320,23
15779,47918,23
16070,7988,23
16154,2806,23
16470,13094,23
16474,26391,23
16705,16008,23
16716,26912,23
16782,31196,23
16793,30030,23
16830,28519,23
16855,52394,23
16987,32945,23
17201,59759,23
17267,27517,23
17299,32573,23
17414,1467,23
17436,31859,23
17576,23385,23
17630,33006,23
17758,9339,23
17833,18375,23
17835,5402,23
17957,40216,23
18026,7894,23
18032,47754,23
18037,59330,23
18071,2178,23
18190,34200,23
18314,53531,23
18460,27379,23
18485,4361,23
18509,19219,23
18828,54530,23
18892,45828,23
18976,27642,23
19012,23292,23
19506,56367,23
19779,18005,23
19781,40135,23
19881,19611,23
19898,18426,23
19996,50575,23
20067,24615,23
20287,58398,23
20443,51072,23
20493,2081,23
20590,6973,23
20624,32431,23
20633,41849,23
20662,15247,23
20952,7691,23
21015,20286,23
21311,5622,23
21436,1591,23
21706,40103,23
21809,61857,23
21960,19971,23
22090,38924,23
22091,61820,23
22150,3935,23
22303,58365,23
22432,47665,23
22594,13223,23
22664,11793,23
22793,39123,23
22918,42660,23
23082,12272,23
23245,40791,23
23322,7062,23
23457,46413,23
23494,5102,23
23968,20733,23
24228,27237,23
24284,47075,23
24314,17065,23
24338,63353,23
24414,21272,23
24471,49290,23
24494,7495,23
24604,22307,23
24754,57244,23
24797,21308,23
25398,4223,23
25613,46385,23
25887,55316,23
25939,50434,23
26018,58756,23
26037,683,23
26169,52083,23
26194,15383,23
26246,23885,23
26248,33240,23
26311,10677,23
26571,56597,23
26605,1309,23
27104,35003,23
27108,9206,23
27112,15374,23
27397,6470,23
27628,50600,23
27699,55459,23
27706,4846,23
27827,14553,23
27870,34325,23
27978,16076,23
28013,32711,23
28046,52950,23
28122,3267,23
28164,22548,23
28233,46696,23
28442,22743,23
28686,51628,23
29036,18952,23
29153,22659,23
29573,43248,23
29590,13097,23
29753,33533,23
29819,51442,23
29941,25721,23
30015,14593,23
30305,17214,23
30471,22770,23
30478,49692,23
30641,54295,23
30702,24284,23
30955,47781,23
31042,12348,23
31272,48778,23
31422,57686,23
31598,45115,23
31844,10204,23
32100,43289,23
32484,14583,23
32575,4084,23
32702,28719,23
32728,48085,23
32769,60541,23
32886,42090,23
32991,3975,23
33172,21326,23
33226,10043,23
33245,46499,23
33391,61278,23
33850,47237,23
33862,54991,23
34607,19697,23
34676,618,23
34781,8254,23
35150,10246,23
35151,30926,23
35216,11328,23
35228,39157,23
35244,57528,23
35248,7166,23
35287,5855,23
35364,52253,23
35600,60016,23
35754,16910,23
35983,12042,23
36023,15228,23
36069,8580,23
36165,11148,23
36551,49335,23
36603,17021,23
36664,33539,23
36832,50346,23
36891,28146,23
36921,56245,23
36982,18680,23
36986,14253,23
37293,21491,23
37302,18552,23
206,979,22
297,35454,22
507,47101,22
544,60569,22
661,3027,22
799,9248,22
1082,55835,22
1113,49989,22
1244,15376,22
1260,25284,22
1312,56573,22
1318,37390,22
1508,15553,22
1595,23355,22
1606,20656,22
1612,26775,22
1614,40666,22
1695,46367,22
1829,30519,22
1914,40396,22
2111,36863,22
2192,30900,22
2315,7200,22
2402,5296,22
2536,37024,22
2583,30077,22
2685,25026,22
2712,12668,22
2741,45258,22
2779,39374,22
2846,5166,22
2873,55353,22
3024,20231,22
3032,17420,22
3058,59289,22
3120,17111,22
3213,16072,22
3225,49954,22
3240,43922,22
3362,436,22
3968,3011,22
4023,48820,22
4221,50315,22
4395,41079,22
4419,22365,22
4564,13442,22
4669,15159,22
4814,52927,22
5034,38816,22
5180,12032,22
5298,59207,22
5396,42516,22
5710,48970,22
5826,41938,22
5847,40993,22
5915,11766,22
6085,32669,22
6329,15012,22
6540,42820,22
6767,33937,22
6780,48919,22
6991,50286,22
7045,15859,22
7179,22681,22
7501,35280,22
7667,17936,22
7795,4230,22
7809,47,22
7995,1276,22
8179,29062,22
8275,11220,22
8380,13804,22
8563,14752,22
8606,2740,22
8617,43215,22
8982,62700,22
9061,16279,22
9063,16250,22
9119,8713,22
9220,46691,22
9226,5787,22
9336,61082,22
9398,16336,22
9435,35051,22
9577,33662,22
9584,51170,22
9711,44964,22
9820,18232,22
9875,9671,22
9957,38106,22
10137,57697,22
10180,17972,22
10311,55417,22
10335,56595,22
10556,58537,22
11148,51605,22
11865,11631,22
11919,6764,22
12050,35160,22
12160,23723,22
12263,35200,22
12286,1076,22
12312,58616,22
12463,20489,22
12480,47752,22
12676,4274,22
12785,55167,22
12905,42424,22
13065,481,22
13379,7865,22
13409,30649,22
13447,38377,22
13491,22980,22
13626,25908,22
13626,50365,22
13676,30327,22
13693,33762,22
13833,23299,22
13956,24671,22
14377,61385,22
14510,61051,22
14600,59874,22
14784,30537,22
14973,54097,22
15076,10909,22
15214,33597,22
15221,41415,22
15268,20151,22
15296,40485,22
15464,37349,22
15775,2883,22
15775,60651,22
15776,22283,22
15778,35409,22
16108,27290,22
16251,51668,22
16770,41258,22
16795,21110,22
16799,31708,22
16899,21020,22
16956,35486,22
16972,51025,22
16994,23121,22
16997,37733,22
17068,52915,22
17096,38453,22
17208,44452,22
17224,20233,22
17487,56495,22
17520,56575,22
17583,33775,22
18016,31522,22
18092,53613,22
18131,1240,22
18177,24020,22
18213,1884,22
18256,18169,22
18419,2622,22
18748,41482,22
18810,33189,22
18862,30267,22
18948,9650,22
18970,62368,22
19371,58225,22
19504,61568,22
19549,14662,22
19853,54278,22
19874,22330,22
19988,28099,22
20229,9869,22
20340,62717,22
20396,47228,22
20534,23146,22
20559,17755,22
20633,49638,22
20660,30878,22
20726,7653,22
20771,60277,22
20836,48095,22
20841,35790,22
20952,13998,22
21215,25396,22
21278,24982,22
21382,40613,22
21413,60116,22
21574,44142,22
21812,24822,22
21870,36707,22
21928,56115,22
22239,20421,22
22469,26553,22
22637,48583,22
22644,30550,22
22979,38641,22
23044,59305,22
23220,33195,22
23380,23033,22
23463,56546,22
23464,58931,22
23942,26606,22
23942,30248,22
23991,16468,22
24025,22619,22
24031,24018,22
24183,44517,22
24255,51045,22
24261,57330,22
24299,2973,22
24440,21013,22
24585,56642,22
24712,40243,22
24807,33291,22
24899,12715,22
24946,55318,22
25086,4107,22
25101,10574,22
25177,39574,22
25317,21870,22
25669,3611,22
25691,34154,22
25858,17371,22
25967,42210,22
26044,41540,22
26167,25534,22
26179,60748,22
26202,33378,22
26418,3661,22
26436,53167,22
26453,20511,22
26615,48604,22
26687,58873,22
26807,11364,22
27194,2690,22
27230,62218,22
27434,23313,22
27499,51277,22
27607,51500,22
27684,39569,22
27721,45022,22
27728,36343,22
27870,52155,22
28154,33264,22
28186,47013,22
28196,8039,22
28503,35028,22
28741,15780,22
28779,35914,22
28835,61438,22
28872,54997,22
28922,6612,22
28935,54844,22
28936,40676,22
29045,1887,22
29140,22824,22
29172,4203,22
29741,24677,22
29760,6859,22
29826,28987,22
29958,10127,22
30202,13619,22
30219,61879,22
30347,43779,22
30517,39986,22
30820,38132,22
30844,12726,22
30955,28616,22
31187,58956,22
31739,50122,22
31744,54884,22
31785,21564,22
31974,896,22
32098,42597,22
32124,13376,22
32148,30376,22
32276,61047,22
32321,21624,22
32548,54171,22
32622,50789,22
33129,29379,22
33329,30017,22
33336,27836,22
33409,33153,22
33733,238,22
33790,4895,22
33902,60311,22
33978,827,22
34049,31515,22
34349,22705,22
34412,4698,22
34865,40042,22
34919,17365,22
35014,10425,22
35221,9398,22
35620,37931,22
35625,31775,22
35668,6672,22
35760,31163,22
35849,21963,22
35938,28628,22
35979,47650,22
36008,51641,22
36068,54596,22
36211,11867,22
36304,40786,22
36385,54756,22
36419,20288,22
36421,34763,22
36542,33270,22
36662,43692,22
36705,27458,22
36777,58330,22
36829,62412,22
36874,37970,22
36921,33991,22
37333,38136,22
37394,18416,22
325,7638,21
623,47953,21
701,8124,21
930,42852,21
931,41359,21
989,50846,21
1075,5820,21
1180,1426,21
1432,17558,21
1617,46327,21
1792,13049,21
1928,4533,21
2282,31539,21
2398,21640,21
2545,26664,21
2740,9446,21
2765,46226,21
2804,39212,21
2892,44234,21
2918,37513,21
2992,53820,21
3081,4368,21
3308,54532,21
3416,10719,21
3557,15325,21
3651,42350,21
3706,41576,21
3798,54820,21
3828,30453,21
3953,41525,21
4097,8830,21
4101,32128,21
4376,56960,21
4463,62276,21
4482,49108,21
4491,32603,21
4732,44259,21
4760,4949,21
4822,19652,21
5052,16251,21
5356,51377,21
5435,26247,21
5445,58824,21
5485,29872,21
5510,63265,21
5769,27590,21
5879,38095,21
5887,12194,21
6139,3569,21
6400,2300,21
6402,26223,21
6419,20199,21
6455,50558,21
6533,49291,21
6543,42721,21
6545,25098,21
6578,34306,21
6650,2249,21
6655,57134,21
6659,12868,21
6696,52402,21
6702,9117,21
6913,41673,21
6960,48451,21
7115,46330,21
7208,30976,21
7354,12815,21
7630,47350,21
8005,33465,21
8102,34831,21
8103,7063,21
8195,35936,21
8227,51296,21
8250,920,21
8292,7855,21
8657,907,21
8701,4944,21
8705,61449,21
9071,24376,21
9094,17047,21
9141,51530,21
9226,53400,21
9460,10849,21
9520,62614,21
9612,12466,21
9802,44408,21
10094,37,21
10101,12930,21
10105,15946,21
10264,47749,21
10274,718,21
10588,53328,21
10615,33237,21
10654,12480,21
10856,13754,21
11197,17629,21
11290,34910,21
11291,22624,21
11428,25537,21
11516,36515,21
11590,22461,21
11651,47761,21
11846,58999,21
11877,43463,21
11890,45517,21
11950,48974,21
12284,59366,21
12386,52623,21
12408,6705,21
12408,56234,21
12514,10924,21
12582,41995,21
12987,38801,21
13101,36120,21
13197,7300,21
13244,16695,21
13341,30897,21
13569,55468,21
13695,5336,21
13870,41426,21
14111,1231,21
14178,28330,21
14231,9695,21
14339,7098,21
14381,14923,21
14596,7741,21
14702,60363,21
15173,37137,21
15250,55939,21
15265,51416,21
15269,32252,21
15386,24618,21
15389,1772,21
15392,13900,21
15458,36111,21
15654,58573,21
15807,16748,21
15855,41853,21
15901,50100,21
15981,50535,21
16027,9698,21
16145,36245,21
16178,9605,21
16178,16100,21
16259,56515,21
16320,6104,21
16468,42473,21
16558,39746,21
16741,56683,21
16846,60001,21
16976,44692,21
16989,59118,21
16995,48959,21
17020,23515,21
17091,13767,21
17257,5500,21
17277,53845,21
17344,52480,21
17670,17631,21
17716,63225,21
17800,45556,21
17996,40821,21
18023,22668,21
18097,19973,21
18115,869,21
18201,34193,21
18210,32875,21
18385,27753,21
18736,34214,21
18798,39426,21
18925,29382,21
18939,9392,21
18984,33316,21
19049,21943,21
19145,23734,21
19247,8589,21
19251,20100,21
19390,18325,21
19634,12994,21
20048,35594,21
20074,40723,21
20304,33009,21
20377,51652,21
20388,23808,21
20454,57747,21
20459,3682,21
20466,26503,21
20651,7095,21
20655,21525,21
20860,32064,21
20865,22948,21
20982,56290,21
21089,56708,21
21092,30293,21
21159,23748,21
21166,15551,21
21385,27200,21
21387,34116,21
21724,15439,21
21812,2939,21
22115,40048,21
22429,54609,21
22644,41383,21
22764,54406,21
22929,21822,21
23006,37957,21
23113,31441,21
23205,41869,21
23221,14151,21
23367,21547,21
23433,55222,21
23711,813,21
23802,46088,21
23925,9619,21
23939,39868,21
24051,55962,21
24059,51750,21
24175,43170,21
24335,7201,21
24429,46711,21
24512,46835,21
24598,7890,21
24623,1458,21
24753,36899,21
24768,57240,21
24781,51339,21
24854,32079,21
24930,12453,21
24931,27039,21
25112,51460,21
25160,54361,21
25260,11445,21
25321,58791,21
25446,4319,21
25547,2826,21
25762,36185,21
25871,53706,21
25929,61962,21
25994,3897,21
26073,28012,21
26397,13281,21
26443,60030,21
26591,564,21
26640,8029,21
26900,53210,21
27007,36652,21
27231,21425,21
27254,51495,21
27286,34568,21
27543,2548,21
27544,47105,21
27896,469,21
28112,42831,21
28222,41150,21
28319,50014,21
28364,39577,21
28538,56294,21
28562,59030,21
28621,31191,21
28814,55922,21
29014,62470,21
29083,1048,21
29206,56648,21
29332,9678,21
29522,41573,21
29522,49170,21
29587,6694,21
29647,53373,21
29842,13841,21
29896,11759,21
29931,37549,21
29959,21800,21
30184,35196,21
30222,54786,21
30237,40131,21
30453,26323,21
30901,53655,21
31279,51457,21
31493,18759,21
31551,47879,21
31654,48061,21
31721,5658,21
31750,15539,21
31838,50624,21
31869,8715,21
31958,24797,21
32343,50519,21
32385,27610,21
32460,47920,21
32508,5230,21
32580,7584,21
32582,37134,21
32906,22740,21
33036,23921,21
33092,11824,21
33130,26788,21
33135,39789,21
33222,210,21
33326,55826,21
33344,3529,21
33345,45779,21
33546,36563,21
33694,58856,21
33711,54192,21
33754,36666,21
33761,5985,21
33876,53449,21
34067,18415,21
34212,26136,21
34369,48602,21
34450,42218,21
34620,11993,21
34624,43185,21
34639,43770,21
34709,13945,21
34760,25699,21
34922,38599,21
34952,56443,21
35005,21300,21
35134,62657,21
35186,5896,21
35292,46635,21
35336,34928,21
35362,39693,21
35549,8680,21
35613,52909,21
35619,60235,21
35765,53312,21
35776,19224,21
36059,7897,21
36105,8143,21
36176,13253,21
36376,35314,21
36401,62085,21
36436,51853,21
36885,49435,21
37027,41283,21
37045,38387,21
37373,58327,21
37415,27171,21
144,60884,20
160,17749,20
619,2621,20
632,42222,20
764,58531,20
917,35840,20
955,855,20
1024,21447,20
1341,55729,20
1451,56598,20
1509,31788,20
1713,30689,20
1743,1554,20
1765,21763,20
1769,42303,20
1821,22773,20
1900,46064,20
1962,21162,20
2160,53637,20
2294,17844,20
2384,48225,20
2456,38769,20
2569,29179,20
2691,10723,20
2691,51471,20
2976,38591,20
3003,7433,20
3168,32536,20
3273,5526,20
3342,50513,20
3386,53709,20
3456,59862,20
3513,57889,20
3575,29293,20
3792,6175,20
4264,20142,20
4337,31765,20
4424,44118,20
4544,55336,20
4630,34997,20
4792,40168,20
4797,8571,20
5071,24606,20
5132,36859,20
5336,2048,20
5336,32481,20
5424,28529,20
5451,21367,20
5546,23879,20
5592,59073,20
5760,55773,20
6040,45694,20
6158,15461,20
6182,15203,20
6273,61900,20
6416,19693,20
6486,28984,20
6556,18624,20
6600,31881,20
6608,37277,20
6757,26351,20
6993,27691,20
7072,38561,20
7208,34827,20
7250,30501,20
7336,40189,20
7570,938,20
7827,7807,20
7904,23014,20
8082,34464,20
8150,28116,20
8178,10508,20
8416,13939,20
8543,56401,20
8622,14559,20
8911,24568,20
8948,6213,20
8981,8268,20
9112,56640,20
9124,7490,20
9258,41534,20
9493,33253,20
9650,9355,20
9732,54812,20
9800,39848,20
9839,6261,20
9875,42160,20
9924,7266,20
10041,43495,20
10217,6972,20
10220,42747,20
10369,53122,20
10484,10675,20
10675,47383,20
10812,8283,20
10830,17630,20
11160,20509,20
11201,31275,20
11268,7966,20
11346,43023,20
11503,55371,20
11600,19092,20
11612,15455,20
11714,8517,20
11753,62915,20
11895,19512,20
12113,57305,20
12455,34869,20
12456,45713,20
12538,54223,20
12746,4733,20
12808,1647,20
12978,41737,20
12993,25207,20
13156,61521,20
13197,27252,20
13207,47123,20
13340,17916,20
13420,49133,20
14060,42095,20
14123,21502,20
14182,26909,20
14679,44359,20
14760,48748,20
14858,4661,20
15084,18268,20
15307,26820,20
15460,60951,20
15475,52528,20
15540,13633,20
15659,56505,20
15824,53454,20
15830,12282,20
15917,19960,20
15938,9911,20
16027,35268,20
16140,44094,20
16416,45414,20
16449,21244,20
16470,14103,20
16503,56150,20
16514,34982,20
16675,49576,20
16678,57132,20
16683,48367,20
16791,19361,20
16926,3061,20
17090,42417,20
17133,51689,20
17202,41352,20
17259,603,20
17283,22714,20
17675,16932,20
17867,11957,20
17875,12411,20
17964,4652,20
18010,57384,20
18015,58353,20
18127,56692,20
18213,46988,20
18378,15572,20
18512,36359,20
18567,24040,20
18590,24451,20
18607,11250,20
18730,14724,20
18881,45072,20
18959,1789,20
19204,25979,20
19370,30351,20
19749,11852,20
19786,26512,20
19791,4857,20
19874,62498,20
19937,62971,20
20010,57459,20
20050,22537,20
20189,27833,20
20383,49601,20
20473,9612,20
20507,24994,20
20711,56993,20
20726,28908,20
20921,25843,20
20972,35719,20
21133,21410,20
21135,46141,20
21161,873,20
21330,28906,20
21422,51452,20
21522,23736,20
21565,31656,20
21646,53624,20
21732,51120,20
21741,9931,20
22008,22053,20
22009,50237,20
22090,20943,20
22168,28823,20
22275,31057,20
22429,36333,20
22444,28838,20
22499,55674,20
22529,21686,20
22582,23797,20
22795,48788,20
22894,19440,20
23009,56626,20
23033,49731,20
23070,39121,20
23223,6146,20
23385,4176,20
23408,22298,20
23519,13680,20
23617,36914,20
23782,14939,20
23824,36948,20
24154,731,20
24200,58535,20
24217,63289,20
24629,38181,20
24696,52214,20
24801,26895,20
24885,16214,20
24966,48109,20
25118,863,20
25122,53671,20
25137,37649,20
25157,51392,20
25180,56161,20
25245,22904,20
25325,32084,20
25387,33971,20
25416,23936,20
25518,63274,20
25784,32952,20
25830,15631,20
25916,27664,20
26039,12163,20
26087,10161,20
26116,4765,20
26123,33997,20
26171,31666,20
26181,2530,20
26369,38712,20
26541,30712,20
26632,47162,20
26668,56306,20
26908,48790,20
27064,18681,20
27300,17419,20
27355,59291,20
27390,50314,20
27543,12458,20
27605,13445,20
27705,21455,20
27731,55544,20
27789,404,20
28107,5168,20
28374,25461,20
28410,32194,20
28476,40820,20
28565,1280,20
28710,7998,20
28900,43435,20
28959,55523,20
29268,40847,20
29459,12629,20
29513,8142,20
29582,35492,20
29603,42272,20
29662,34123,20
29958,61641,20
30010,60752,20
30059,52891,20
30366,6482,20
30394,51038,20
30450,11161,20
30648,28515,20
30809,23439,20
30941,18117,20
30964,19812,20
31058,52003,20
31092,60988,20
31215,60795,20
31277,36649,20
31331,5540,20
31491,29156,20
31520,20954,20
31609,12219,20
31714,9104,20
31817,23487,20
31886,37406,20
32086,18851,20
32181,8171,20
32186,7609,20
32194,31384,20
32528,40389,20
32653,9420,20
32806,35257,20
32829,22472,20
32870,21755,20
32934,39329,20
32986,22442,20
33171,3056,20
33188,50260,20
33198,56511,20
33293,48387,20
33336,49049,20
33561,47623,20
33577,54959,20
33720,19580,20
33783,52022,20
33928,22598,20
33950,31071,20
33995,25370,20
34101,26171,20
34104,29914,20
34268,41036,20
34325,1406,20
34462,7928,20
34526,57939,20
34671,62197,20
34818,36895,20
34843,53120,20
34846,13265,20
34865,33782,20
34891,39383,20
34989,22823,20
35479,54841,20
35589,39384,20
35589,41377,20
35632,60997,20
35673,10266,20
35926,6781,20
36105,27597,20
36176,105,20
36324,61734,20
36467,18146,20
36637,16492,20
36655,37394,20
36686,4433,20
36728,16859,20
36889,4567,20
36976,51205,20
37073,48818,20
37182,25071,20
37234,57604,20
37384,57339,20
299,14924,19
337,41321,19
362,61049,19
369,38540,19
472,12283,19
493,41430,19
632,58515,19
679,6900,19
684,15316,19
762,5826,19
789,57208,19
830,21028,19
902,62319,19
958,9358,19
1034,5983,19
1098,12786,19
1122,48776,19
1169,37566,19
1174,27807,19
