user,mac,staylength
7115,46330,2
7130,61527,2
7131,44603,2
7132,57734,2
7149,57030,2
7177,9288,2
7190,53560,2
7213,58134,2
7215,45147,2
7233,22112,2
7237,17848,2
7243,53734,2
7254,33780,2
7261,5634,2
7280,20046,2
7299,50157,2
7307,31669,2
7317,39985,2
7325,59340,2
7348,38074,2
7367,28488,2
7376,206,2
7410,954,2
7414,30269,2
7414,58008,2
7446,1471,2
7470,27069,2
7494,3022,2
7507,19523,2
7514,53465,2
7515,50499,2
7545,13756,2
7566,6534,2
7620,9126,2
7630,58022,2
7651,14865,2
7670,21753,2
7675,39229,2
7681,18970,2
7695,12712,2
7723,3487,2
7732,50302,2
7733,5938,2
7773,29510,2
7780,31737,2
7782,32892,2
7783,18862,2
7800,38092,2
7813,55517,2
7845,16730,2
7883,18242,2
7891,40325,2
7891,50437,2
7901,15419,2
7906,9132,2
7913,22140,2
7926,22394,2
7930,44972,2
7940,2594,2
7951,12671,2
7968,45865,2
7986,19418,2
7992,15896,2
7993,47719,2
8030,2646,2
8036,35817,2
8040,1864,2
8044,31516,2
8049,37738,2
8051,57327,2
8081,35627,2
8084,23067,2
8093,51901,2
8109,11338,2
8111,32454,2
8126,35558,2
8160,4786,2
8163,43956,2
8188,26534,2
8202,43293,2
8222,24005,2
8235,6515,2
8245,59385,2
8255,54619,2
8322,50169,2
8327,26298,2
8331,28612,2
8390,33895,2
8404,61988,2
8409,10548,2
8446,7065,2
8525,8248,2
8563,29803,2
8576,58669,2
8586,43069,2
8606,59818,2
8624,27370,2
8648,47044,2
8679,1499,2
8766,19053,2
8767,28610,2
8786,4795,2
8795,3723,2
8838,36953,2
8851,48438,2
8856,57152,2
8885,59572,2
8910,29500,2
8918,48648,2
8939,45751,2
8945,45070,2
8953,18321,2
8969,42570,2
8994,7846,2
9000,36392,2
9000,59840,2
9003,41513,2
9053,29560,2
9068,15023,2
9079,49481,2
9086,58543,2
9118,13587,2
9119,13858,2
9124,56529,2
9170,54640,2
9172,2467,2
9190,8071,2
9236,27036,2
9301,9516,2
9346,18174,2
9370,30536,2
9411,30258,2
9442,468,2
9443,12023,2
9471,5044,2
9508,2547,2
9509,42663,2
9511,52192,2
9526,7863,2
9543,18244,2
9544,13,2
9555,37805,2
9558,26723,2
9558,30948,2
9579,46819,2
9584,18477,2
9592,19234,2
9596,51981,2
9602,56562,2
9605,20091,2
9613,23365,2
9619,31230,2
9637,21918,2
9645,55073,2
9656,18275,2
9657,22041,2
9714,45467,2
9717,30196,2
9775,33353,2
9808,44921,2
9823,32457,2
9831,24676,2
9844,27897,2
9848,3774,2
9861,2812,2
9862,37743,2
9869,12691,2
9874,40111,2
9880,60685,2
9904,48763,2
9931,34367,2
9932,8988,2
9949,59411,2
9955,35569,2
9957,6535,2
9958,34916,2
9958,59134,2
9962,44036,2
9997,9450,2
10001,5696,2
10062,2500,2
10063,23256,2
10066,49110,2
10084,5071,2
10084,52124,2
10095,52169,2
10105,20443,2
10123,19660,2
10155,21426,2
10167,22631,2
10228,29057,2
10228,39743,2
10273,63270,2
10284,21419,2
10298,49617,2
10309,30116,2
10311,15809,2
10317,11634,2
10340,33668,2
10348,32330,2
10358,11548,2
10360,16651,2
10432,788,2
10434,45423,2
10453,54137,2
10454,9320,2
10466,56248,2
10471,8499,2
10471,58347,2
10483,27952,2
10484,37074,2
10496,30046,2
10561,48319,2
10576,61608,2
10585,60203,2
10594,13456,2
10598,5735,2
10603,28006,2
10612,5966,2
10660,47244,2
10665,53414,2
10689,31498,2
10741,31918,2
10741,60582,2
10756,50754,2
10790,46996,2
10794,38199,2
10798,52191,2
10806,7843,2
10806,28682,2
10815,22561,2
10880,5086,2
10912,34737,2
10913,59782,2
10916,49616,2
10952,35603,2
10960,7559,2
10976,9399,2
10978,18479,2
10983,48397,2
10989,28296,2
11002,33198,2
11065,61826,2
11083,22844,2
11083,43454,2
11086,57294,2
11167,42399,2
11188,29340,2
11207,1290,2
11243,54817,2
11255,47427,2
11259,28210,2
11268,7966,2
11275,47172,2
11287,17967,2
11291,1680,2
11291,38027,2
11295,48069,2
11367,7599,2
11392,45858,2
11403,48773,2
11405,44362,2
11414,33420,2
11428,25537,2
11468,62440,2
11485,10376,2
11494,38884,2
11499,48491,2
11503,56142,2
11508,6529,2
11516,29822,2
11530,57881,2
11534,59667,2
11561,42938,2
11565,3398,2
11566,7245,2
11581,14915,2
11604,41129,2
11608,28212,2
11637,31348,2
11647,3294,2
11660,525,2
11695,60761,2
11696,18763,2
11730,33831,2
11733,41727,2
11743,30804,2
11744,2236,2
11744,15157,2
11754,35962,2
11767,17657,2
11779,55898,2
11814,43473,2
11851,12860,2
11863,33249,2
11864,33343,2
11867,40705,2
11873,29895,2
11927,45362,2
11934,11093,2
11943,46388,2
11959,9155,2
12002,23250,2
12020,62528,2
12048,15710,2
12058,34223,2
12094,5932,2
12109,58979,2
12126,3481,2
12136,33856,2
12138,57292,2
12158,20668,2
12195,4905,2
12198,59920,2
12200,19777,2
12208,10550,2
12212,40392,2
12214,27161,2
12233,48058,2
12238,18811,2
12245,5099,2
12245,24918,2
12248,38989,2
12255,57235,2
12258,31861,2
12263,36853,2
12272,15607,2
12279,62109,2
12284,59366,2
12297,39474,2
12338,41146,2
12349,54718,2
12350,6125,2
12357,44954,2
12359,8887,2
12389,40967,2
12431,1288,2
12437,123,2
12502,35145,2
12506,16544,2
12514,31636,2
12529,53201,2
12588,54774,2
12598,61222,2
12611,18798,2
12612,43792,2
12614,8093,2
12633,8912,2
12645,52700,2
12663,18562,2
12665,40624,2
12680,49909,2
12689,48547,2
12724,51228,2
12736,39267,2
12772,38660,2
12775,49560,2
12779,11242,2
12815,53279,2
12827,10626,2
12838,41449,2
12842,63196,2
12870,16244,2
12901,4249,2
12912,62279,2
12932,15121,2
12942,13248,2
12947,11925,2
12981,36126,2
12981,36733,2
12991,59398,2
13009,50555,2
13017,23681,2
13025,8656,2
13063,53253,2
13111,55702,2
13182,26021,2
13188,7702,2
13196,1646,2
13222,57587,2
13235,46026,2
13235,57586,2
13237,4754,2
13238,17524,2
13254,12330,2
13275,9587,2
13279,22243,2
13289,12148,2
13297,52536,2
13308,52535,2
13327,37429,2
13346,63245,2
13352,29055,2
13368,20342,2
13390,13897,2
13435,23692,2
13447,4462,2
13501,46536,2
13509,29555,2
13554,1149,2
13577,53355,2
13586,23534,2
13631,5450,2
13641,36285,2
13650,52347,2
13656,43125,2
13660,4264,2
13696,52926,2
13710,33071,2
13730,5889,2
13750,13669,2
13750,54595,2
13756,17387,2
13811,6667,2
13816,1009,2
13828,35993,2
13844,18377,2
13850,24488,2
13861,11969,2
13870,41426,2
13908,6990,2
13912,12020,2
13941,8043,2
13945,37539,2
13956,42795,2
13963,13384,2
13969,42964,2
13995,27905,2
14002,16476,2
14019,24071,2
14023,28731,2
14043,4551,2
14048,27700,2
14059,7298,2
14079,62738,2
14084,61523,2
14119,19670,2
14133,31178,2
14150,58390,2
14154,58231,2
14165,15205,2
14182,26909,2
14188,57933,2
14193,4275,2
14193,33320,2
14237,61513,2
14238,22176,2
14239,30905,2
14242,35852,2
14279,39288,2
14311,31647,2
14344,28586,2
14345,43430,2
14374,30381,2
14388,35747,2
14388,37897,2
14460,43013,2
14463,20263,2
14467,4654,2
14497,44076,2
14512,14206,2
14539,4609,2
14580,33740,2
14588,1222,2
14658,22161,2
14672,35873,2
14702,60363,2
14703,24849,2
14713,29229,2
14715,55578,2
14719,30102,2
14748,25514,2
14754,32254,2
14768,61955,2
14769,38870,2
14783,31429,2
14791,16066,2
14798,44531,2
14808,1033,2
14829,58160,2
14838,17893,2
14839,6881,2
14853,4295,2
14892,58497,2
14902,10757,2
14902,51969,2
14970,26594,2
14991,38894,2
14993,62894,2
15014,44368,2
15020,44314,2
15023,1590,2
15031,54587,2
15052,51049,2
15056,63243,2
15068,20600,2
15102,57941,2
15105,54960,2
15124,5497,2
15138,42623,2
15140,33021,2
15156,54329,2
15201,42329,2
15219,7154,2
15221,41415,2
15254,4817,2
15254,45586,2
15256,36915,2
15259,40426,2
15335,43835,2
15338,46324,2
15354,23347,2
15360,31874,2
15362,42545,2
15393,41545,2
15424,59126,2
15452,27565,2
15475,34596,2
15506,12544,2
15524,41093,2
15552,15415,2
15565,37828,2
15575,12871,2
15605,48569,2
15639,2116,2
15648,16232,2
15680,22500,2
15698,33874,2
15734,50897,2
15737,58009,2
15754,35300,2
15770,26836,2
15773,45849,2
15776,24638,2
15802,16361,2
15819,48731,2
15822,50841,2
15824,13000,2
15824,50623,2
15848,53901,2
15856,588,2
15890,51884,2
15892,3291,2
15894,43880,2
15937,9900,2
15948,17739,2
15975,40003,2
15977,14965,2
16003,12498,2
16019,41306,2
16033,49568,2
16051,7813,2
16063,18893,2
16096,10178,2
16109,25441,2
16127,4694,2
16140,27599,2
16147,37863,2
16149,21148,2
16150,60827,2
16157,59083,2
16157,59327,2
16172,10652,2
16172,37693,2
16259,56515,2
16265,1392,2
16291,53731,2
16320,6104,2
16333,31610,2
16362,1648,2
16375,58171,2
16384,26932,2
16387,44776,2
16414,37904,2
16416,45414,2
16441,48235,2
16450,57619,2
16487,635,2
16503,4446,2
16514,11101,2
16521,6683,2
16523,37827,2
16562,25352,2
16568,29818,2
16587,32695,2
16589,1482,2
16589,36319,2
16594,43606,2
16602,21353,2
16622,26961,2
16629,60833,2
16669,40552,2
16693,15540,2
16731,14222,2
16739,59332,2
16740,5046,2
16750,2376,2
16753,20667,2
16762,5986,2
16775,60927,2
16790,42686,2
16793,30030,2
16806,15804,2
16818,42397,2
16842,26903,2
16863,38310,2
16865,42472,2
16871,58452,2
16901,3954,2
16906,30315,2
16911,8040,2
16926,3061,2
16928,16135,2
16948,49136,2
16980,44333,2
16983,47989,2
16994,23121,2
16997,37733,2
17000,14746,2
17006,26197,2
17007,36157,2
17008,15704,2
17009,9720,2
17044,61548,2
17062,58771,2
17063,44554,2
17067,4665,2
17070,897,2
17075,12410,2
17095,11100,2
17122,57271,2
17141,42851,2
17177,55205,2
17183,20402,2
17211,27591,2
17211,50814,2
17250,17343,2
17270,29479,2
17274,61537,2
17288,42753,2
17291,9004,2
17292,33794,2
17302,9847,2
17333,42854,2
17341,45706,2
17350,33667,2
17368,20052,2
17414,41719,2
17417,48441,2
17419,18210,2
17424,16317,2
17451,55311,2
17452,61542,2
17458,37005,2
17462,38794,2
17463,51846,2
17510,49953,2
17517,39821,2
17520,56575,2
17539,9012,2
17550,55557,2
17551,15712,2
17554,15220,2
17566,60620,2
17571,39710,2
17578,44993,2
17583,33775,2
17668,60146,2
17683,1991,2
17720,30477,2
17721,712,2
17723,39304,2
17724,43594,2
17736,38256,2
17744,14306,2
17757,23715,2
17763,25023,2
17766,23036,2
17788,51407,2
17793,25550,2
17800,45556,2
17804,62258,2
17824,20009,2
17827,3720,2
17877,50222,2
17907,20260,2
17937,26538,2
17964,4652,2
17973,15215,2
17978,16106,2
17980,2907,2
17981,45470,2
18010,47369,2
18011,41371,2
18062,6496,2
18078,29921,2
18082,12252,2
18083,28310,2
18084,16662,2
18088,29453,2
18144,26871,2
18169,46981,2
18171,56368,2
18206,34684,2
18218,44293,2
18243,18679,2
18247,50568,2
18277,33018,2
18282,36557,2
18291,9186,2
18304,17064,2
18313,53612,2
18315,55067,2
18320,20652,2
18332,49355,2
18357,3522,2
18359,58236,2
18389,49940,2
18397,11125,2
18406,55283,2
18417,8511,2
18421,25082,2
18424,16570,2
18427,5170,2
18476,7664,2
18488,30998,2
18531,43121,2
18594,56630,2
18595,61356,2
18616,8964,2
18627,23196,2
18629,17357,2
18641,44721,2
18652,17982,2
18673,6697,2
18685,4940,2
18689,29951,2
18697,38910,2
18710,16796,2
18729,53592,2
18732,58741,2
18767,13847,2
18770,12347,2
18773,16159,2
18820,19980,2
18822,62791,2
18830,23784,2
18841,26296,2
18870,20673,2
18878,39214,2
18887,50300,2
18892,45828,2
18904,46030,2
18911,17305,2
18959,1789,2
18959,43762,2
19005,43110,2
19042,26654,2
19043,47238,2
19051,45252,2
19069,37224,2
19085,26040,2
19085,39523,2
19095,35890,2
19096,27357,2
19112,40296,2
19144,27315,2
19161,52737,2
19164,4475,2
19178,59495,2
19184,43942,2
19196,45043,2
19196,45475,2
19209,50691,2
19218,40451,2
19245,39346,2
19392,37949,2
19405,19126,2
19407,7981,2
19432,35383,2
19469,31611,2
19470,61476,2
19471,6353,2
19472,49124,2
19493,58113,2
19516,13975,2
19521,57968,2
19526,36118,2
19602,25243,2
19605,30002,2
19611,57532,2
19621,51010,2
19651,46014,2
19661,58819,2
19682,3584,2
19696,8796,2
19705,13627,2
19709,45041,2
19728,2538,2
19729,47378,2
19786,17494,2
19786,26512,2
19798,15078,2
19806,5149,2
19812,22257,2
19819,51618,2
19821,55307,2
19838,17044,2
19849,44427,2
19860,50022,2
19863,48662,2
19868,44017,2
19873,53107,2
19899,59800,2
19913,31187,2
19918,1620,2
19943,22863,2
19945,43031,2
19947,3725,2
19956,25123,2
19988,28099,2
19994,24785,2
20008,4080,2
20031,7735,2
20048,15127,2
20052,29783,2
20061,34805,2
20106,30766,2
20108,27939,2
20111,12747,2
20128,58170,2
20130,58823,2
20131,32826,2
20134,26377,2
20140,40911,2
20156,61148,2
20201,9105,2
20216,21633,2
20224,990,2
20246,34991,2
20252,25313,2
20297,31562,2
20298,10761,2
20311,47294,2
20312,27992,2
20319,44361,2
20357,58296,2
20358,44482,2
20359,9212,2
20366,60593,2
20380,37016,2
20389,3324,2
20396,25585,2
20409,28604,2
20410,32634,2
20437,41222,2
20443,51072,2
20448,17156,2
20490,58538,2
20504,3915,2
20514,6039,2
20514,40201,2
20519,57920,2
20549,17116,2
20582,40783,2
20597,22265,2
20612,17050,2
20640,51832,2
20683,43528,2
20698,22860,2
20707,19787,2
20728,29246,2
20730,18899,2
20743,47624,2
20763,56352,2
20776,52830,2
20784,15314,2
20794,34324,2
20802,61325,2
20835,30146,2
20835,37780,2
20841,35790,2
20851,50382,2
20880,61651,2
20902,35744,2
20912,23189,2
20913,34556,2
20935,29752,2
20945,24175,2
20950,2459,2
20955,27621,2
20960,25759,2
20982,56290,2
20994,51902,2
20995,21880,2
21024,52278,2
21031,58859,2
21071,34163,2
21125,40851,2
21135,46141,2
21142,3500,2
21143,50910,2
21144,21339,2
21145,57281,2
21147,29802,2
21235,5392,2
21237,32486,2
21241,40813,2
21251,35206,2
21263,49869,2
21287,50086,2
21312,50728,2
21321,50796,2
21330,28906,2
21336,7597,2
21339,6604,2
21362,18857,2
21379,3280,2
21434,22829,2
21482,41310,2
21484,32182,2
21484,57954,2
21485,61014,2
21486,51877,2
21491,43030,2
21500,60474,2
21522,23736,2
21524,37222,2
21528,21674,2
21531,5366,2
21535,50151,2
21548,1144,2
21553,24551,2
21559,25196,2
21574,21984,2
21601,10388,2
21615,62524,2
21656,13222,2
21695,8593,2
21704,61583,2
21708,5656,2
21718,3995,2
21721,54514,2
21726,18345,2
21761,29931,2
21789,40026,2
21809,61857,2
21830,3997,2
21844,11050,2
21865,12280,2
21894,37096,2
21898,29845,2
21937,15629,2
21942,32112,2
21944,3570,2
21944,58654,2
21954,45942,2
21960,19971,2
21967,53351,2
21970,44128,2
21972,11126,2
22019,3878,2
22021,16290,2
22032,12102,2
22126,28049,2
22134,62066,2
22138,24826,2
22199,20109,2
22228,10343,2
22249,34855,2
22257,51669,2
22266,15309,2
22277,45434,2
22296,56271,2
22326,21201,2
22394,41157,2
22442,50284,2
22445,4725,2
22451,41080,2
22505,11734,2
22525,60775,2
22527,30721,2
22540,10965,2
22552,55996,2
22556,42070,2
22560,12456,2
22565,37804,2
22576,42507,2
22579,48769,2
22604,28592,2
22617,58314,2
22629,43039,2
22630,53916,2
22654,4338,2
22691,62434,2
22696,49523,2
22803,61946,2
22804,30631,2
22835,24361,2
22859,8640,2
22865,11965,2
22868,47762,2
22875,13327,2
22880,38062,2
22887,11085,2
22907,19221,2
22907,58157,2
22910,11105,2
22918,42660,2
22932,15702,2
22933,11452,2
22938,50266,2
22942,4855,2
22954,24767,2
22958,36731,2
22995,42454,2
23009,56626,2
23010,22738,2
23022,54728,2
23023,49982,2
23051,43284,2
23057,47592,2
23108,34491,2
23125,40916,2
23127,62073,2
23128,44250,2
23147,61572,2
23148,58017,2
23165,62041,2
23182,58778,2
23183,30411,2
23186,12883,2
23226,25720,2
23227,7708,2
23227,57819,2
23232,3338,2
23232,32838,2
23321,30110,2
23347,27520,2
23351,47703,2
23354,37854,2
23360,5648,2
23360,21874,2
23367,21547,2
23389,8365,2
23431,50927,2
23441,19174,2
23457,46413,2
23470,24345,2
23493,37453,2
23519,13680,2
23536,36807,2
23548,28412,2
23566,31113,2
23584,483,2
23591,61697,2
23605,43860,2
23610,26146,2
23610,51470,2
23650,23441,2
23668,54690,2
23670,29302,2
23671,30823,2
23731,60714,2
23742,9013,2
23746,56584,2
23768,32159,2
23780,30777,2
23783,5337,2
23802,54019,2
23845,18374,2
23855,31513,2
23858,36589,2
23863,6769,2
23903,59623,2
23906,6189,2
23907,4616,2
23931,55846,2
23940,43500,2
23942,5937,2
23967,228,2
23967,45387,2
23968,3226,2
23980,15039,2
24033,29960,2
24039,7499,2
24045,16378,2
24053,6635,2
24100,16557,2
24114,20549,2
24139,38120,2
24164,10711,2
24189,9058,2
24209,46135,2
24217,63289,2
24224,33706,2
24248,59067,2
24257,60928,2
24281,8896,2
24299,10579,2
24300,55844,2
24308,32808,2
24322,36790,2
24334,42268,2
24406,7370,2
24406,51149,2
24448,44628,2
24476,29254,2
24481,21595,2
24494,6326,2
24506,33995,2
24530,29853,2
24541,17483,2
24549,25645,2
24554,30368,2
24563,28379,2
24569,43486,2
24583,38371,2
24623,1458,2
24623,47397,2
24629,30515,2
24633,367,2
24637,46738,2
24640,45885,2
24681,44543,2
24690,34988,2
24705,42255,2
24710,28516,2
24777,32772,2
24780,7000,2
24784,39332,2
24790,21866,2
24799,12993,2
24812,4965,2
24821,38297,2
24837,56592,2
24847,38522,2
24848,41194,2
24883,48693,2
24892,19260,2
24899,12715,2
24901,40690,2
24914,18749,2
24916,17059,2
24949,30583,2
24950,35069,2
24959,62087,2
24972,33368,2
24982,12041,2
24982,14254,2
25098,41271,2
25123,6195,2
25153,57805,2
25158,42975,2
25175,47416,2
25192,2887,2
25207,52033,2
25207,54918,2
25228,19480,2
25230,52741,2
25233,13852,2
25245,22904,2
25271,13575,2
25315,43553,2
25400,43848,2
25404,12164,2
25426,25454,2
25446,1000,2
25455,35176,2
25461,11271,2
25494,37251,2
25532,45339,2
25536,34278,2
25553,38194,2
25557,13723,2
25574,14465,2
25593,29190,2
25610,500,2
25634,2931,2
25634,50744,2
25637,26580,2
25655,1279,2
25655,22929,2
25657,6749,2
25683,37392,2
25688,52209,2
25693,53238,2
25703,40957,2
25741,15397,2
25741,54836,2
25755,5468,2
25763,50385,2
25784,61305,2
25831,57214,2
25842,337,2
25843,10744,2
25850,26487,2
25864,32338,2
25866,25907,2
25883,45144,2
25894,4037,2
25907,46599,2
25939,3757,2
25940,7593,2
25958,4103,2
25980,33680,2
25994,3897,2
26010,43629,2
26023,1157,2
26095,17523,2
26104,41848,2
26116,4765,2
26123,33997,2
26127,13163,2
26127,50517,2
26137,46380,2
26145,28341,2
26193,46085,2
26227,33334,2
26228,58755,2
26229,34511,2
26286,26457,2
26291,20933,2
26301,56363,2
26325,24289,2
26335,16786,2
26340,61290,2
26346,37155,2
26355,33709,2
26355,60458,2
26381,13437,2
26402,28203,2
26411,46214,2
26461,31524,2
26465,43239,2
26478,21142,2
26482,11362,2
26484,22753,2
26515,42561,2
26535,6642,2
26537,42236,2
26543,19214,2
26594,3218,2
26605,1309,2
26607,60365,2
26630,58408,2
26640,25381,2
26681,10060,2
26692,43845,2
26696,30914,2
26727,13155,2
26749,15458,2
26783,30781,2
26785,14409,2
26789,15751,2
26800,5012,2
26803,2790,2
26807,12044,2
26830,59401,2
26839,39087,2
26854,49138,2
26859,10794,2
26859,20493,2
26883,60674,2
26891,60910,2
26914,11199,2
26931,36784,2
26933,58115,2
26934,55135,2
26971,38998,2
26984,5766,2
27001,29934,2
27025,51526,2
27026,7932,2
27028,2396,2
27053,18039,2
27064,3717,2
27064,18681,2
27093,31116,2
27111,47392,2
27115,49615,2
27162,28778,2
27167,51094,2
27174,2721,2
27194,23184,2
27220,28120,2
27231,21425,2
27263,1242,2
27281,155,2
27299,21534,2
27300,28111,2
27304,43763,2
27321,37648,2
27324,476,2
27387,50753,2
27389,54674,2
27406,43457,2
27413,27607,2
27428,8540,2
27467,59535,2
27547,23814,2
27555,30127,2
27558,21621,2
27558,53208,2
27582,62840,2
27615,40826,2
27635,62322,2
27643,2311,2
27666,25837,2
27675,48828,2
27679,25051,2
27679,57256,2
27718,38065,2
27723,22676,2
27729,10355,2
27731,34219,2
27751,40498,2
27757,7844,2
27770,8620,2
27795,29890,2
27800,4548,2
27802,9347,2
27813,12396,2
27815,5319,2
27827,14553,2
27831,12504,2
27852,31739,2
27861,47824,2
27864,29397,2
27893,54592,2
27898,56460,2
27901,59861,2
27916,47982,2
27923,33223,2
27923,59717,2
27955,25922,2
27964,15584,2
27967,50761,2
27978,16076,2
28036,24413,2
28049,28994,2
28103,40182,2
28103,58117,2
28139,53969,2
28144,60278,2
28169,30494,2
28174,12756,2
28177,12192,2
28180,53024,2
28203,46689,2
28208,26541,2
28209,57627,2
28239,41431,2
28246,57827,2
28247,48426,2
28255,14337,2
28262,19798,2
28268,55907,2
28279,41165,2
28323,60494,2
28324,34952,2
28350,54754,2
28387,50141,2
28391,52617,2
28429,1709,2
28455,22434,2
28461,10144,2
28489,57778,2
28491,20132,2
28563,42821,2
28564,56635,2
28567,33085,2
28573,34204,2
28582,57729,2
28593,23971,2
28643,17819,2
28654,11258,2
28667,59793,2
28677,16839,2
28694,37239,2
28732,29952,2
28776,2642,2
28792,21742,2
28805,9658,2
28807,61212,2
28813,28886,2
28814,11477,2
28816,47320,2
28839,12743,2
28850,59081,2
28853,3415,2
28891,57789,2
28918,19348,2
28942,19205,2
28967,55811,2
28980,45700,2
28999,42637,2
29008,18100,2
29009,12645,2
29016,39990,2
29027,32628,2
29034,45006,2
29065,46399,2
29068,16601,2
29079,39236,2
29095,8677,2
29099,3417,2
29104,1224,2
29110,63231,2
29123,47600,2
29127,24572,2
29140,18962,2
29174,15869,2
29178,46765,2
29189,26449,2
29197,42850,2
29198,10201,2
29232,20979,2
29242,10166,2
29270,11147,2
29300,4483,2
29308,51172,2
29338,52757,2
29390,49904,2
29393,26235,2
29395,3533,2
29395,30940,2
29424,21680,2
29467,17488,2
29495,51960,2
29535,30008,2
29551,16807,2
29563,8184,2
29563,59257,2
29571,34262,2
29577,17000,2
29619,4169,2
29652,3999,2
29660,34130,2
29682,51547,2
29696,52913,2
29697,36623,2
29711,39901,2
29712,16225,2
29737,22744,2
29743,59775,2
29753,81,2
29818,29882,2
29822,33066,2
29833,43414,2
29907,4120,2
29915,49673,2
29924,21652,2
29930,15195,2
29935,29542,2
29938,61095,2
29951,18303,2
29967,21592,2
29972,39889,2
29986,35453,2
30014,17621,2
30027,33051,2
30079,44682,2
30083,52782,2
30087,821,2
30087,19643,2
30093,42187,2
30113,45719,2
30120,41111,2
30179,32255,2
30185,54379,2
30204,6061,2
30208,20905,2
30212,18774,2
30213,37209,2
30222,54786,2
30231,54948,2
30235,31066,2
30244,48768,2
30264,15387,2
30271,28972,2
30284,48478,2
30295,31982,2
30306,40860,2
30308,36755,2
30309,25681,2
30329,35756,2
30362,6142,2
30388,55357,2
30409,4683,2
30414,29325,2
30465,2296,2
30504,15894,2
30531,1932,2
30540,57047,2
30543,856,2
30548,16705,2
30586,51998,2
30600,21334,2
30618,22828,2
30683,43487,2
30696,58836,2
30702,5720,2
30727,5527,2
30737,35413,2
30744,27662,2
30779,37253,2
30837,18203,2
30841,44877,2
30853,40510,2
30887,2088,2
30887,13908,2
30892,55790,2
30973,9643,2
30974,62126,2
31024,58373,2
31030,47578,2
31090,57084,2
31130,34652,2
31144,45318,2
31194,13039,2
31220,30065,2
31224,44908,2
31233,34134,2
31258,22592,2
31291,26216,2
31300,14139,2
31324,40545,2
31324,44588,2
31331,24954,2
31349,33816,2
31351,55954,2
31355,59569,2
31379,15060,2
31404,25414,2
31437,25920,2
31441,21540,2
31444,981,2
31448,5672,2
31457,998,2
31469,41495,2
31471,61593,2
31480,11960,2
31481,1313,2
31523,15291,2
31561,44585,2
31576,60850,2
31579,45969,2
31582,23925,2
31594,28693,2
31595,63251,2
31605,1631,2
31621,23204,2
31628,55116,2
31630,10407,2
31646,17085,2
31646,18810,2
31675,27816,2
31681,24473,2
31713,29823,2
31739,50122,2
31746,21073,2
31760,41004,2
31773,13593,2
31785,21564,2
31790,32929,2
31813,10230,2
31816,40738,2
31876,59091,2
31908,55203,2
31910,6354,2
31913,10303,2
31920,1571,2
31920,6456,2
31923,29377,2
31941,25213,2
31977,36829,2
31996,28215,2
32003,24729,2
32016,44855,2
32028,26834,2
32043,50229,2
32055,41989,2
32066,56799,2
32087,37331,2
32092,30597,2
32105,22407,2
32107,2305,2
32112,52451,2
32133,63089,2
32135,21000,2
32144,28680,2
32148,28204,2
32172,25925,2
32214,17291,2
32216,35801,2
32239,12813,2
32250,2137,2
32279,22765,2
32279,41337,2
32293,46233,2
32359,27617,2
32393,35886,2
32393,36815,2
32417,30349,2
32418,51259,2
32465,16953,2
32477,47230,2
32483,6000,2
32484,14583,2
32510,43244,2
32520,26416,2
32524,36463,2
32526,57609,2
32539,44397,2
32540,17296,2
32549,27941,2
32560,59863,2
32566,14764,2
32568,2176,2
32571,51359,2
32583,28817,2
32590,3805,2
32593,53455,2
32600,23819,2
32621,58872,2
32622,50789,2
32625,54028,2
32645,53914,2
32670,33708,2
32680,47103,2
32702,28719,2
32719,11176,2
32719,22556,2
32757,36255,2
32786,55715,2
32809,27104,2
32835,20250,2
32840,46272,2
32860,46170,2
32872,16301,2
32880,10180,2
32880,56509,2
32885,53250,2
32899,17402,2
32958,43276,2
32961,49472,2
32968,32399,2
32974,6331,2
32980,42757,2
32983,48826,2
33005,45407,2
33013,17639,2
33020,10125,2
33038,51532,2
33056,59242,2
33062,9812,2
33072,27698,2
33087,46847,2
33090,53792,2
33104,40871,2
33119,49306,2
33120,9054,2
33127,3597,2
33145,17146,2
33169,43332,2
33183,36133,2
33189,25623,2
33212,47676,2
33215,19989,2
33225,29378,2
33225,35208,2
33302,16579,2
33310,42666,2
33313,36546,2
33320,26499,2
33323,454,2
33372,46883,2
33391,61278,2
33394,58195,2
33413,8568,2
33416,3800,2
33435,4958,2
33467,39261,2
33491,54658,2
33511,27838,2
33514,36675,2
33526,59077,2
33531,35625,2
33536,59739,2
33547,21066,2
33593,59299,2
33598,63177,2
33603,20081,2
33614,30525,2
33619,12465,2
33623,11656,2
33670,27112,2
33708,50441,2
33733,45949,2
33735,22360,2
33748,59493,2
33751,54646,2
33755,34038,2
33755,59789,2
33760,9564,2
33783,52022,2
33787,12919,2
33796,54908,2
33846,24711,2
33874,37266,2
33891,13398,2
33892,49333,2
33909,32891,2
33915,28118,2
33928,20913,2
33935,35458,2
33952,37947,2
33965,53688,2
33996,25663,2
34011,23693,2
34020,18657,2
34054,33399,2
34081,23832,2
34145,38877,2
34152,57565,2
34170,48,2
34172,49242,2
34173,52358,2
34174,32351,2
34187,26357,2
34205,60400,2
34207,46138,2
34237,51167,2
34238,44179,2
34246,59375,2
34288,48075,2
34291,1005,2
34291,38220,2
34302,48628,2
34304,50746,2
34325,1406,2
34334,50488,2
34361,15020,2
34386,20482,2
34393,37746,2
34457,31556,2
34468,62350,2
34477,18371,2
34479,26196,2
34488,10123,2
34509,14382,2
