user,mac,staylength
350,54096,1
358,23055,1
367,10489,1
369,48893,1
373,16850,1
379,29771,1
411,25737,1
444,16362,1
447,9262,1
447,42245,1
462,47576,1
464,60430,1
467,37033,1
470,38837,1
481,36353,1
481,62960,1
482,58611,1
489,10932,1
496,32111,1
496,38011,1
515,19012,1
521,58402,1
585,60613,1
588,19277,1
589,7771,1
599,1844,1
630,55062,1
635,10382,1
648,5731,1
661,3027,1
675,46161,1
682,10663,1
729,20851,1
745,23078,1
757,19496,1
768,40494,1
785,33110,1
786,51517,1
786,62127,1
803,24299,1
817,42079,1
838,57741,1
847,17414,1
857,4655,1
859,465,1
866,26060,1
884,27012,1
901,35778,1
903,26992,1
914,35964,1
915,28643,1
916,12119,1
924,43544,1
931,22939,1
940,40099,1
945,45316,1
958,9358,1
972,36559,1
972,53665,1
975,1514,1
989,32650,1
992,34880,1
1008,2838,1
1010,28895,1
1014,40822,1
1025,2442,1
1029,32885,1
1054,25648,1
1055,25146,1
1055,32954,1
1061,55594,1
1062,988,1
1065,17498,1
1065,48621,1
1070,32717,1
1092,56983,1
1095,58118,1
1114,14406,1
1132,45879,1
1148,47854,1
1160,33165,1
1162,41652,1
1169,51100,1
1193,19145,1
1225,46807,1
1237,46336,1
1240,40482,1
1240,42191,1
1246,14529,1
1255,27674,1
1277,61635,1
1292,17762,1
1292,36136,1
1294,56152,1
1314,58374,1
1332,40463,1
1368,54117,1
1392,48553,1
1419,491,1
1426,3907,1
1432,17558,1
1439,17221,1
1466,27205,1
1471,24026,1
1483,538,1
1490,7718,1
1498,31679,1
1508,15553,1
1524,2875,1
1525,22643,1
1544,9360,1
1550,43713,1
1580,8088,1
1580,32897,1
1591,22410,1
1605,41973,1
1607,27689,1
1616,62578,1
1627,58960,1
1634,11982,1
1643,25295,1
1662,4424,1
1667,8321,1
1697,56781,1
1701,47704,1
1733,32441,1
1742,41629,1
1744,28874,1
1775,55400,1
1775,61966,1
1790,42427,1
1836,6361,1
1842,36722,1
1851,44280,1
1857,16275,1
1859,43563,1
1887,30679,1
1889,41690,1
1931,21488,1
1939,5516,1
1945,30366,1
1947,38520,1
1948,5543,1
1950,59422,1
1960,36302,1
1976,17713,1
1979,27296,1
1980,43547,1
1986,8353,1
1986,50678,1
2017,27234,1
2028,36259,1
2049,45465,1
2059,41704,1
2069,22233,1
2072,3241,1
2076,52117,1
2077,1966,1
2087,18678,1
2097,2012,1
2097,36139,1
2127,20897,1
2129,31328,1
2159,9061,1
2184,58206,1
2190,10133,1
2225,4064,1
2226,22016,1
2232,21380,1
2235,1404,1
2255,3146,1
2262,58903,1
2270,48946,1
2306,32357,1
2351,42028,1
2377,47987,1
2384,48225,1
2394,4591,1
2402,10895,1
2412,52460,1
2415,51932,1
2418,16212,1
2423,30224,1
2436,46015,1
2449,54805,1
2472,40467,1
2475,30564,1
2485,53282,1
2486,57808,1
2519,35109,1
2525,6408,1
2531,57665,1
2535,39604,1
2574,13659,1
2577,46815,1
2579,62244,1
2605,34375,1
2643,4070,1
2643,27174,1
2645,31743,1
2649,61412,1
2651,58682,1
2663,41368,1
2665,25035,1
2668,20881,1
2708,13837,1
2712,12668,1
2714,47784,1
2720,29261,1
2740,9446,1
2742,38638,1
2758,3816,1
2770,21169,1
2774,23529,1
2779,30479,1
2800,39709,1
2804,12733,1
2818,53000,1
2819,4772,1
2837,61489,1
2867,33726,1
2877,60285,1
2880,60467,1
2888,62638,1
2904,33335,1
2915,34826,1
2932,54421,1
2933,4353,1
2936,48199,1
2959,61798,1
2961,51997,1
2966,52601,1
2969,2644,1
2982,34180,1
2997,19619,1
3003,24754,1
3017,15278,1
3020,38380,1
3029,21195,1
3044,42797,1
3061,46256,1
3067,32162,1
3075,7760,1
3100,6081,1
3103,39382,1
3151,44214,1
3152,42856,1
3155,52326,1
3170,50386,1
3186,57,1
3187,59767,1
3192,34892,1
3217,52342,1
3229,47030,1
3233,11606,1
3235,38554,1
3245,12573,1
3248,29214,1
3264,34338,1
3277,16144,1
3282,18616,1
3290,22641,1
3324,27792,1
3325,21582,1
3325,61308,1
3329,5916,1
3331,56063,1
3343,31042,1
3347,58588,1
3369,23852,1
3370,31547,1
3373,54423,1
3381,99,1
3409,26321,1
3413,51454,1
3416,10719,1
3429,24374,1
3432,4011,1
3467,49284,1
3467,56247,1
3477,60269,1
3483,21254,1
3501,42522,1
3504,9317,1
3508,1715,1
3510,1130,1
3510,18631,1
3515,37730,1
3532,28386,1
3536,7191,1
3538,3785,1
3581,54375,1
3599,36889,1
3608,39685,1
3650,35954,1
3657,11574,1
3694,54766,1
3700,16692,1
3700,57182,1
3707,40155,1
3711,308,1
3712,8991,1
3769,9601,1
3769,34119,1
3783,32253,1
3791,46777,1
3792,26051,1
3796,9608,1
3821,11379,1
3831,63213,1
3836,47871,1
3845,4724,1
3866,21515,1
3867,51781,1
3875,22167,1
3877,1978,1
3882,49996,1
3891,11864,1
3892,29893,1
3902,18502,1
3907,14807,1
3907,46656,1
3908,61360,1
3916,25881,1
3916,43082,1
3924,44714,1
3960,29182,1
3974,11503,1
3977,14119,1
3983,34089,1
3989,21708,1
3992,55109,1
4013,49183,1
4029,10213,1
4030,16654,1
4030,20663,1
4034,25657,1
4041,38214,1
4046,40653,1
4074,60435,1
4101,57641,1
4119,33092,1
4130,15881,1
4157,17840,1
4162,49229,1
4167,3641,1
4183,6455,1
4205,18390,1
4217,49406,1
4221,50972,1
4230,3332,1
4236,43658,1
4238,21936,1
4259,52123,1
4260,29373,1
4260,33812,1
4274,32530,1
4276,37672,1
4286,42030,1
4292,50099,1
4312,54821,1
4319,47108,1
4324,62848,1
4330,24207,1
4337,31765,1
4356,62149,1
4381,41325,1
4386,43541,1
4392,33044,1
4413,9201,1
4433,47368,1
4436,15577,1
4444,7393,1
4458,2157,1
4461,26114,1
4466,29290,1
4474,54770,1
4476,50570,1
4489,25690,1
4493,9613,1
4500,14957,1
4517,42111,1
4534,4562,1
4540,39808,1
4540,41421,1
4541,44434,1
4544,22435,1
4558,62209,1
4564,13442,1
4564,18463,1
4569,59093,1
4572,23076,1
4593,15856,1
4607,51858,1
4608,29312,1
4627,20093,1
4636,50870,1
4641,4542,1
4642,35044,1
4657,19765,1
4658,54588,1
4663,29202,1
4669,15159,1
4678,42619,1
4692,41889,1
4707,57435,1
4716,50603,1
4720,20133,1
4727,13504,1
4738,40454,1
4746,17879,1
4760,46313,1
4762,6812,1
4766,17944,1
4772,19487,1
4791,40671,1
4792,40168,1
4797,59677,1
4801,22792,1
4814,52927,1
4821,37997,1
4823,40070,1
4830,4409,1
4833,63288,1
4836,38915,1
4852,34821,1
4858,33251,1
4858,61184,1
4874,2564,1
4875,33722,1
4885,6978,1
4891,10046,1
4900,45538,1
4911,32684,1
4915,23982,1
4916,62882,1
4936,27717,1
4957,15953,1
4957,54955,1
4964,37000,1
4985,35032,1
4990,29348,1
4994,29651,1
5006,49551,1
5020,10557,1
5052,917,1
5058,60887,1
5062,37995,1
5063,19748,1
5067,8860,1
5071,24606,1
5074,50264,1
5079,58625,1
5087,15926,1
5088,55979,1
5125,12777,1
5129,345,1
5130,6045,1
5149,54429,1
5160,27333,1
5180,12032,1
5190,52995,1
5191,52638,1
5195,12944,1
5210,24840,1
5234,48644,1
5244,2408,1
5278,24188,1
5313,13616,1
5316,7577,1
5319,21255,1
5322,42366,1
5328,15853,1
5330,53106,1
5335,30369,1
5344,2485,1
5351,23265,1
5361,1854,1
5366,59868,1
5370,18267,1
5403,39188,1
5404,25032,1
5433,37938,1
5435,26247,1
5436,12577,1
5437,57398,1
5450,33290,1
5450,47736,1
5469,24155,1
5503,42871,1
5511,19399,1
5539,15265,1
5542,46946,1
5552,50805,1
5555,13476,1
5563,54965,1
5600,58864,1
5603,21609,1
5606,57161,1
5611,16876,1
5616,14375,1
5644,6849,1
5647,1634,1
5653,42038,1
5664,5541,1
5670,30839,1
5686,30661,1
5692,6278,1
5693,61546,1
5705,28262,1
5713,53173,1
5723,43657,1
5739,52492,1
5746,1234,1
5750,63090,1
5768,23792,1
5780,39386,1
5797,23414,1
5799,46855,1
5808,53276,1
5813,21823,1
5814,904,1
5818,60590,1
5825,36911,1
5838,46493,1
5839,29988,1
5841,23717,1
5850,47015,1
5865,56534,1
5876,51435,1
5889,35417,1
5893,2399,1
5895,4568,1
5901,3662,1
5901,34576,1
5901,38417,1
5941,21778,1
5945,5065,1
5969,39310,1
5975,7273,1
5976,61905,1
6001,55909,1
6002,20377,1
6002,56192,1
6017,22070,1
6017,26108,1
6030,54462,1
6036,5197,1
6062,45484,1
6081,8720,1
6102,57702,1
6132,18147,1
6134,50588,1
6139,3569,1
6169,4701,1
6181,41503,1
6186,9584,1
6186,52217,1
6189,2184,1
6190,50641,1
6206,52760,1
6213,16054,1
6227,16485,1
6241,61458,1
6253,16926,1
6273,15116,1
6282,2333,1
6293,39266,1
6303,44203,1
6306,10476,1
6307,21562,1
6313,3819,1
6319,51152,1
6323,60040,1
6340,42337,1
6343,21572,1
6347,9332,1
6356,152,1
6363,56548,1
6380,3215,1
6406,52130,1
6431,23813,1
6455,34628,1
6465,39298,1
6472,13296,1
6512,40599,1
6526,49103,1
6538,45397,1
6545,58297,1
6548,5650,1
6565,9708,1
6602,41882,1
6617,42788,1
6639,40245,1
6653,56585,1
6654,30067,1
6657,23888,1
6671,57732,1
6682,46211,1
6683,30113,1
6684,46980,1
6693,19025,1
6701,4827,1
6748,33598,1
6763,40819,1
6763,52798,1
6767,33937,1
6773,62907,1
6779,36228,1
6786,18860,1
6800,125,1
6809,35260,1
6831,37081,1
6843,3517,1
6843,11111,1
6857,21960,1
6877,32209,1
6878,15883,1
6880,17279,1
6884,57679,1
6889,34819,1
6896,63012,1
6903,5607,1
6906,42434,1
6908,32104,1
6914,55761,1
6949,2661,1
6950,28513,1
6955,37588,1
6966,7342,1
6982,48710,1
6986,57539,1
6988,37139,1
6993,17252,1
7011,37619,1
7031,10589,1
7072,25413,1
7085,41291,1
7086,61344,1
7088,3740,1
7096,15632,1
7117,1216,1
7153,3385,1
7174,15184,1
7179,11308,1
7179,22681,1
7203,48277,1
7216,59963,1
7217,10435,1
7224,19056,1
7236,7268,1
7253,15723,1
7261,5634,1
7265,35913,1
7301,62064,1
7310,20598,1
7334,17612,1
7344,55320,1
7369,26761,1
7374,10063,1
7376,206,1
7387,8832,1
7396,38361,1
7408,19467,1
7409,7068,1
7414,58008,1
7426,8719,1
7437,22759,1
7439,27166,1
7459,58404,1
7501,36008,1
7502,22885,1
7509,24139,1
7514,38267,1
7514,53465,1
7534,13399,1
7568,5233,1
7569,20957,1
7570,938,1
7595,29122,1
7604,22305,1
7608,48653,1
7682,4179,1
7695,12712,1
7701,39110,1
7726,57809,1
7729,30635,1
7770,13200,1
7773,29510,1
7775,60276,1
7778,38157,1
7782,32892,1
7800,56027,1
7808,14718,1
7816,26547,1
7820,26294,1
7834,37521,1
7846,11705,1
7864,19714,1
7867,11844,1
7877,11313,1
7879,3325,1
7949,12136,1
7969,30314,1
7992,13546,1
8013,22321,1
8031,47730,1
8036,39477,1
8045,10949,1
8048,15736,1
8048,34713,1
8051,40954,1
8053,21959,1
8068,42708,1
8081,35627,1
8098,50827,1
8108,15917,1
8112,42178,1
8117,35095,1
8124,5235,1
8150,18129,1
8162,15059,1
8179,1029,1
8184,47618,1
8196,7148,1
8206,5327,1
8222,24005,1
8234,47668,1
8238,7471,1
8243,39256,1
8249,55784,1
8251,36328,1
8276,26314,1
8280,31514,1
8282,11434,1
8294,25792,1
8299,8018,1
8307,59869,1
8322,47630,1
8335,47024,1
8348,55910,1
8388,42995,1
8389,31860,1
8440,41164,1
8446,7065,1
8449,47194,1
8454,56700,1
8463,32061,1
8477,34574,1
8482,7003,1
8490,53603,1
8494,40874,1
8495,9386,1
8495,20347,1
8499,847,1
8514,8989,1
8514,32329,1
8548,30742,1
8558,1355,1
8569,39427,1
8573,10504,1
8574,4348,1
8583,57401,1
8597,32758,1
8638,25634,1
8642,46728,1
8659,50919,1
8665,41583,1
8671,19866,1
8671,47620,1
8673,33469,1
8686,58768,1
8704,58223,1
8708,59689,1
8712,11384,1
8714,19951,1
8721,33642,1
8731,21394,1
8737,13186,1
8739,11780,1
8742,37288,1
8750,17099,1
8753,52675,1
8768,28670,1
8781,9039,1
8783,54665,1
8803,31166,1
8808,18143,1
8823,23130,1
8829,20747,1
8836,2668,1
8855,43137,1
8858,14431,1
8870,16574,1
8872,11240,1
8911,48429,1
8918,9093,1
8938,21056,1
8947,37410,1
8947,49767,1
8948,19726,1
8951,58141,1
8974,4519,1
8975,1944,1
8988,58991,1
8998,59328,1
9016,44328,1
9029,16337,1
9042,14015,1
9043,62439,1
9044,49212,1
9048,7601,1
9048,34772,1
9050,60624,1
9068,58702,1
9069,275,1
9106,12911,1
9106,43830,1
9119,13858,1
9123,1197,1
9124,56529,1
9170,54640,1
9174,49155,1
9183,59345,1
9190,8071,1
9204,41091,1
9212,48440,1
9214,53055,1
9229,12565,1
9236,27036,1
9241,13913,1
9251,62267,1
9273,36991,1
9276,24214,1
9295,39023,1
9301,9516,1
9306,44159,1
9313,11058,1
9322,45746,1
9370,24169,1
9386,47628,1
9402,10185,1
9411,10147,1
9421,23830,1
9468,12202,1
9474,39380,1
9485,12886,1
9489,23883,1
9491,3070,1
9511,55100,1
9514,54213,1
9515,7647,1
9522,30965,1
9523,61262,1
9528,9118,1
9534,9011,1
9543,17843,1
9544,13,1
9544,58107,1
9555,37805,1
9558,26723,1
9567,21732,1
9573,43995,1
9577,33662,1
9579,46819,1
9583,9580,1
9590,26360,1
9595,29455,1
9621,55165,1
9647,41320,1
9652,36003,1
9714,45467,1
9751,19962,1
9781,57796,1
9784,3020,1
9787,12839,1
9794,39872,1
9804,19293,1
9821,34874,1
9823,32457,1
9848,3774,1
9851,43601,1
9859,3786,1
9859,35689,1
9864,20630,1
9874,40111,1
9875,42160,1
9886,17929,1
9893,47129,1
9897,37215,1
9902,50896,1
9912,10704,1
9918,59828,1
9920,55246,1
9930,61512,1
9931,22841,1
9931,34367,1
9948,35593,1
9970,19417,1
9978,114,1
9979,50959,1
10014,60134,1
10031,24553,1
10035,3113,1
10045,31685,1
10052,62653,1
10061,32448,1
10063,23256,1
10075,10959,1
10082,62016,1
10084,5071,1
10097,52092,1
10113,62598,1
10134,6351,1
10136,56133,1
10145,56299,1
10160,11970,1
10178,59426,1
10183,58529,1
10189,55262,1
10195,16407,1
10206,7759,1
10217,6972,1
10217,7135,1
10236,30652,1
10249,25344,1
10252,28522,1
10252,34467,1
10271,6545,1
10279,15357,1
10304,13017,1
10316,31618,1
10319,22827,1
10327,44561,1
10333,12819,1
10350,16017,1
10364,17276,1
10376,21402,1
10384,35968,1
10389,30056,1
10406,12244,1
10419,299,1
10420,51909,1
10425,37732,1
10432,788,1
10436,34465,1
10451,56354,1
10466,56248,1
10466,60260,1
10498,25715,1
10500,13239,1
10525,13108,1
10538,59630,1
10562,4154,1
10569,49163,1
10573,45101,1
10576,61608,1
10596,33748,1
10597,26484,1
10598,5735,1
10606,63224,1
10622,10420,1
10634,16332,1
10638,30975,1
10642,12008,1
10657,22148,1
10665,20071,1
10681,61849,1
10688,53509,1
10704,7567,1
10706,17016,1
10744,26145,1
10750,52437,1
10756,50754,1
10760,24708,1
10783,23931,1
10787,52984,1
10795,41053,1
10806,7843,1
10818,36773,1
10818,44569,1
10831,40935,1
10841,17863,1
10843,52848,1
10845,61101,1
10846,23518,1
10876,53993,1
10880,5086,1
10886,48554,1
10887,12995,1
10891,25108,1
10899,2938,1
10916,42834,1
10930,25423,1
10965,54420,1
10965,54491,1
10983,39698,1
11010,50338,1
11024,29028,1
11025,36873,1
11025,41270,1
11032,36347,1
11057,19206,1
11073,13279,1
11086,18786,1
11094,51955,1
11107,23580,1
11111,48165,1
11126,51640,1
11142,24657,1
11142,43041,1
11144,63315,1
11152,15549,1
11155,52189,1
11160,20509,1
11174,42539,1
11189,42923,1
11202,31368,1
11207,46148,1
11245,11544,1
11252,25078,1
11259,7283,1
11261,53543,1
11271,53905,1
11282,26418,1
11293,52851,1
11297,31576,1
11300,1731,1
11316,51723,1
11326,62767,1
11345,39732,1
11356,35791,1
11366,12035,1
11374,61102,1
11375,32004,1
11383,32720,1
11384,15348,1
11384,17705,1
11386,48231,1
11388,53738,1
11403,48773,1
11412,2805,1
11412,27922,1
11421,50795,1
11423,58795,1
11431,7097,1
11431,9409,1
11434,19423,1
11442,27342,1
11447,18384,1
11448,3803,1
11448,10272,1
11491,61920,1
11516,36515,1
11531,59527,1
11532,55115,1
11546,13584,1
11557,30929,1
11569,32933,1
11588,26774,1
11614,8252,1
11617,39717,1
11641,14753,1
11643,34440,1
11656,60241,1
11666,54621,1
11669,62240,1
11680,16175,1
11685,32432,1
11716,34426,1
11718,2067,1
11735,642,1
11738,4468,1
11754,144,1
11754,35962,1
11757,22123,1
11772,54521,1
11789,12275,1
11802,13802,1
11802,61506,1
11816,13001,1
11843,55625,1
11851,12860,1
11857,25943,1
11873,29895,1
11876,9814,1
11885,37850,1
11890,52187,1
11893,60196,1
11894,51225,1
11894,55072,1
11927,45362,1
11937,35147,1
11959,9155,1
11961,190,1
11967,20613,1
11973,54814,1
12029,11051,1
12029,26204,1
12034,51769,1
12041,20964,1
12042,31913,1
12058,34223,1
12060,14647,1
12060,30853,1
12078,34760,1
12083,61607,1
12096,25700,1
12109,28100,1
12109,58979,1
12130,19414,1
12153,57499,1
12158,20668,1
12165,14673,1
12170,30977,1
12195,4905,1
12199,21758,1
12199,37159,1
12212,24542,1
12226,54633,1
12232,16283,1
12233,48058,1
12237,56083,1
12244,19140,1
12247,53450,1
12249,29590,1
12258,17084,1
12262,12006,1
12263,27495,1
12282,62234,1
12311,2161,1
12338,41146,1
12341,6030,1
12343,34402,1
12367,22706,1
12381,52576,1
12382,46528,1
12382,53110,1
12395,34013,1
12396,51764,1
12403,9897,1
12404,56412,1
12423,61437,1
12435,46109,1
12437,42723,1
12456,45713,1
12475,49862,1
12506,16544,1
12507,12018,1
12519,49988,1
12545,4198,1
12548,61154,1
12552,55446,1
12620,24342,1
12633,8912,1
12633,49970,1
12641,5797,1
12645,52700,1
12648,7730,1
12663,18562,1
12680,32143,1
12694,45224,1
12694,57993,1
12714,56435,1
12746,4733,1
12746,24871,1
12761,22871,1
12764,16861,1
12773,11213,1
12775,31248,1
12775,49560,1
12785,2057,1
12805,29655,1
12809,39864,1
12823,5566,1
12824,11910,1
12835,33194,1
12836,52074,1
12838,41449,1
12844,46866,1
12856,49828,1
12865,33842,1
12885,30727,1
12889,22880,1
12910,54154,1
12912,62279,1
12925,47057,1
12928,40452,1
12938,43656,1
12942,13248,1
12949,19459,1
12960,28186,1
12969,5177,1
12991,59398,1
12997,35601,1
13004,23812,1
13006,7487,1
13013,53270,1
13017,10286,1
13023,26058,1
13026,6091,1
13037,23922,1
13044,44737,1
13057,1657,1
13064,24815,1
13093,55858,1
13120,50138,1
13124,18433,1
13125,41485,1
13126,40685,1
13129,48844,1
13158,34022,1
13160,9566,1
13170,48726,1
13177,54962,1
13194,52049,1
13195,50912,1
13214,8324,1
13224,39511,1
13224,41601,1
13233,29314,1
13248,41539,1
13250,10859,1
13250,36906,1
13273,63038,1
13284,14970,1
13293,25267,1
13294,45250,1
13297,8546,1
13312,57668,1
13322,45038,1
13331,35895,1
13339,3884,1
13339,33809,1
13346,63245,1
13349,28039,1
13355,14585,1
13368,20342,1
13369,12441,1
13398,49397,1
13398,61982,1
13426,36274,1
13447,4462,1
13460,49304,1
13484,19540,1
13493,3069,1
13496,447,1
13498,2013,1
13504,27122,1
13509,29555,1
13513,14298,1
13514,61709,1
13521,23514,1
13552,42954,1
13557,9282,1
13568,55016,1
13575,60919,1
13591,41007,1
13599,39546,1
13612,6601,1
13621,6236,1
13652,10247,1
13655,25617,1
13670,40106,1
13677,26081,1
13692,18233,1
13693,15160,1
13696,52926,1
13704,28552,1
13712,25239,1
13718,2566,1
13733,24157,1
13744,9207,1
13744,25161,1
13748,5848,1
13758,21310,1
13774,39780,1
13776,13692,1
13781,59098,1
13791,62152,1
13811,6667,1
13814,62854,1
13822,4365,1
13828,35354,1
13854,10879,1
13866,33001,1
13893,21035,1
13903,38938,1
13904,13533,1
13912,12020,1
13918,21848,1
13929,2859,1
13933,27228,1
13934,39791,1
13939,9727,1
13948,39996,1
13956,42795,1
14013,62237,1
14024,1937,1
14024,3140,1
14060,398,1
14065,16896,1
14073,4298,1
14079,10706,1
14087,53374,1
14098,57780,1
14101,60137,1
14111,51477,1
14131,62631,1
14165,15205,1
14167,49262,1
14172,24494,1
14193,33320,1
14219,22160,1
14221,19668,1
14230,28191,1
14247,35596,1
14250,56054,1
14265,17828,1
14274,44699,1
14289,11835,1
14291,3235,1
14306,53063,1
14311,31647,1
14314,14711,1
14323,62144,1
14333,38112,1
14348,9423,1
14388,35747,1
14406,40231,1
14416,45659,1
14419,58843,1
14422,17204,1
14422,22169,1
14449,52689,1
14504,30097,1
14515,2100,1
14527,47524,1
14528,11218,1
14544,29763,1
14562,36517,1
14576,3790,1
14576,62508,1
14577,10062,1
14586,44096,1
14600,59874,1
14619,24800,1
14620,7206,1
14645,48490,1
14661,5106,1
14662,29137,1
14671,15379,1
14688,17359,1
14709,47900,1
14731,43364,1
14734,54930,1
14748,26717,1
14762,24489,1
14767,22378,1
14798,44531,1
14799,39806,1
14806,59886,1
14851,53487,1
14858,26901,1
14863,58417,1
14881,3568,1
14889,28060,1
14892,24064,1
14896,51600,1
14908,52807,1
14925,48191,1
14955,3033,1
14981,39126,1
14994,51794,1
15019,62351,1
15021,36826,1
15023,1590,1
15023,25219,1
15026,34008,1
15033,38636,1
15047,9413,1
15049,14161,1
15083,968,1
15083,52635,1
15085,55047,1
15118,3605,1
15128,15965,1
15141,38625,1
15150,26429,1
15160,25856,1
15186,29250,1
15195,58177,1
15195,60774,1
15220,14995,1
15239,5215,1
15254,4817,1
15266,31020,1
15266,31158,1
15271,25995,1
15278,880,1
15283,20358,1
15289,56532,1
15303,53225,1
15316,61066,1
15340,39547,1
15342,762,1
15349,54169,1
15379,24831,1
15379,41986,1
15383,17549,1
15439,48221,1
15442,27719,1
15449,35202,1
15478,52,1
15486,50986,1
15486,61011,1
15489,12901,1
15498,25394,1
15509,47861,1
15526,14567,1
15544,62352,1
15551,28467,1
15570,58204,1
15580,2640,1
15628,31892,1
15649,33117,1
15650,49610,1
15654,22227,1
15678,13182,1
15678,20047,1
15700,6821,1
15700,10419,1
15716,30541,1
15753,11499,1
15763,38741,1
15802,16361,1
15802,33373,1
15813,45346,1
15838,44690,1
15842,8699,1
15865,25140,1
15896,32258,1
15927,10822,1
15931,62934,1
15934,20586,1
15946,39146,1
15988,37203,1
15990,22419,1
15994,57254,1
16005,41689,1
16008,52226,1
16013,23950,1
16015,50968,1
16017,45833,1
16027,35268,1
16033,32024,1
16054,28304,1
16057,24768,1
16062,571,1
16085,8495,1
16096,10178,1
16098,14021,1
16105,20173,1
16105,53683,1
16116,16266,1
16122,11608,1
16148,6575,1
16157,42053,1
16160,20872,1
16169,16560,1
16169,35532,1
16174,38939,1
16178,16100,1
16201,21679,1
16224,37049,1
16238,31305,1
16247,7999,1
16272,31836,1
16299,10087,1
16314,23380,1
16319,3612,1
16332,41921,1
16333,31610,1
16378,38253,1
16396,32491,1
16401,7989,1
16410,20811,1
16413,35131,1
16438,22212,1
16441,48235,1
16449,12424,1
16449,47866,1
16459,39082,1
16467,46992,1
16469,60759,1
16479,53154,1
16486,61384,1
16493,42672,1
16499,16274,1
16503,56150,1
16527,6633,1
16536,33650,1
16570,56286,1
16586,26567,1
16586,35642,1
16588,24602,1
16589,36319,1
16598,1420,1
16601,27157,1
16616,4133,1
16626,44266,1
16629,38958,1
16630,3885,1
16664,30150,1
16672,46787,1
16693,15540,1
16694,5486,1
16694,26279,1
16720,39035,1
16727,28461,1
16733,52497,1
16734,36080,1
16754,7348,1
16760,49791,1
16768,25220,1
16819,44189,1
16821,25770,1
16845,52589,1
16852,37911,1
16864,10710,1
16875,53065,1
16878,43296,1
16894,13356,1
16894,48929,1
16906,12542,1
16907,4521,1
16915,30406,1
16921,28791,1
16925,31930,1
16926,38251,1
16928,16135,1
16973,44808,1
16981,24492,1
16995,48959,1
17002,56840,1
17007,49398,1
17009,9720,1
17026,3516,1
17027,39768,1
17031,19613,1
17031,40964,1
17033,19227,1
17042,42375,1
17046,49998,1
17067,4665,1
17075,7835,1
17097,52223,1
17101,27191,1
17120,60864,1
17124,31369,1
17143,16052,1
17149,60401,1
17157,19071,1
17169,51718,1
17182,10104,1
17196,56641,1
17201,26689,1
17209,6773,1
17209,15547,1
17224,20233,1
17225,24544,1
17242,22839,1
17243,4503,1
17243,14867,1
17250,9314,1
17253,28455,1
17257,5500,1
17267,27517,1
17275,41077,1
17276,57860,1
17286,34552,1
17288,42753,1
17291,9004,1
17318,8574,1
17341,45706,1
17349,21434,1
17355,46727,1
17355,62138,1
17369,37399,1
17373,39108,1
17387,13492,1
17390,39271,1
17407,27410,1
17428,14239,1
17435,63320,1
17436,54760,1
17441,45449,1
17443,29896,1
17491,32362,1
17528,32821,1
17547,47550,1
17552,34051,1
17557,62084,1
17595,4470,1
17601,14741,1
17611,21116,1
17629,50320,1
17662,55545,1
17667,2303,1
17694,61591,1
17695,33302,1
17720,30477,1
17727,59040,1
17741,17273,1
17746,54011,1
17751,58181,1
17786,61136,1
17805,53005,1
17808,28955,1
17824,20009,1
17835,5402,1
17840,17528,1
17850,1072,1
17882,26946,1
17882,35961,1
17892,62001,1
17914,57388,1
17916,62060,1
17931,43939,1
17933,25384,1
17938,34859,1
17942,23940,1
17969,22469,1
17981,46901,1
17999,61922,1
18010,47369,1
18016,33519,1
18026,47823,1
18074,22002,1
18082,12252,1
18087,44883,1
18092,53613,1
18093,30338,1
18114,28740,1
18136,8096,1
18136,26039,1
18148,3609,1
18156,10470,1
18171,15959,1
18177,24020,1
18191,50248,1
18200,11912,1
18213,1884,1
18235,47611,1
18236,26971,1
18247,50568,1
18248,11813,1
18271,19990,1
18285,48925,1
18303,10417,1
18304,17064,1
18322,41372,1
18357,3522,1
18358,50669,1
18359,38312,1
18369,58544,1
18391,43724,1
18405,16732,1
18408,17817,1
18424,16570,1
18427,53743,1
18435,3535,1
18467,1062,1
18475,11941,1
18481,36943,1
18531,43121,1
18533,26366,1
18538,11652,1
18549,48054,1
18553,30825,1
18587,30395,1
18588,47036,1
18604,17602,1
18612,38623,1
18616,8964,1
18625,12017,1
18626,18026,1
18630,9508,1
18635,42544,1
18641,44721,1
18655,59229,1
18666,22962,1
18675,32774,1
18700,12288,1
18733,4345,1
18761,1685,1
18773,16159,1
18793,9957,1
18797,18612,1
18810,52390,1
18818,25590,1
18820,19980,1
18840,8643,1
18843,41210,1
18846,10422,1
18858,30400,1
18891,7783,1
18915,16785,1
18915,30738,1
18922,46940,1
18941,17027,1
18948,9650,1
18948,52417,1
18953,34249,1
18985,63240,1
19005,26739,1
19031,7299,1
19056,34641,1
19061,21985,1
19064,46175,1
19087,56494,1
19107,39828,1
19114,9160,1
19120,57537,1
19125,62451,1
19140,49870,1
19162,61739,1
19184,43942,1
19190,29942,1
19190,50311,1
19198,23527,1
19198,50524,1
19199,54803,1
19204,12349,1
19209,23258,1
19217,25735,1
19220,27182,1
19245,39346,1
19254,51733,1
19266,15901,1
19274,13344,1
19277,18098,1
19282,4767,1
19366,66,1
19382,58313,1
19402,42361,1
19403,30921,1
19407,10245,1
19440,3555,1
19442,13707,1
19446,46916,1
19457,21450,1
19457,31938,1
19481,4400,1
19483,49700,1
19498,58099,1
19502,33718,1
19517,54783,1
19524,31470,1
19544,47358,1
